"G-Max Terror; Physical or Special, Ghost; 50ft. Gengar's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and the target cannot move or switch out for 3 turns."
"Grudge, 5 PP; Status, Ghost; Self. If the user faints as a result of an attack from an individual before its next turn, the attacker loses all PP for the move that knocked it out."
"Hex, 10 PP; Special, Ghost; 30ft. Deals 2d12 + Special Attack modifier damage. Deals 4d12 + Special Attack modifier damage instead if the target is afflicted with a non-volatile status condition (burn, paralysis, poison, etc)."
"Infernal Parade, 15 PP; Special, Ghost; 30ft. Deals 3d10 + Special Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is burned. Deals 6d10 + Special Attack modifier damage instead if the target is afflicted with a non-volatiles status condition (burn, paralysis, poison, etc)."
"Last Respects, 10 PP; Physical, Ghost; Melee. Deals 2d10 + Attack modifier damage. Each time an ally faints, this attack gains an additional damage dice."
"Lick, 25 PP; Physical, Ghost; Melee. Deals 1d10 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is paralyzed."
"Max Phantasm; Physical or Special, Ghost; 50ft. Ghost type max move. Deals 6d10 + Attack or Special Attack modifier damage, and lowers the Defense of the target and all enemies within a 15ft radius of the target by 1 stage."
"Menacing Moonraze Maelstrom; Special, Ghost; Melee. Lunala's Z-Move, using Moongeist Beam. Deals 9d10 + Special Attack modifier damage, and it ignores abilities"
"Moongeist Beam, 5 PP; Special, Ghost; 30ft line. Make a separate attack on each target. Deals 5d12 + Special Attack modifier damage, and it ignores abilities."
"Never-Ending Nightmare; Physical or Special, Ghost; 30ft. Ghost type Z-Move. Deals 8d12 + Attack or Special Attack modifier damage."
"Night Shade, 15 PP; Special, Ghost; 30ft. Deals damage equal to the user's level."
"Nightmare, 15 PP; Status, Ghost; 30ft. Make an attack roll using Attack against the target. If the target is asleep, afflicts them with a nightmare which deals 3d10 damage to the target at the start of each of its turns."
"Ominous Wind, 15 PP; Special, Ghost; 15ft cone. Make a separate attack on each target. Deals 3d10 + Special Attack modifier damage, and on hit, roll a d10. On a 10, increase the user's Attack, Defense, Special Attack, Special Defense and Speed by 1 stage."
"Phantom Force, 10 PP; Physical, Ghost; Melee. On first using this move, the user becomes invisible and becomes semi-invulnerable to damage. On the next turn, the user can move up to double its movement speeds and make the attack against a target it moves to. Deals 4d10 + Attack modifier damage."
"Poltergeist, 5 PP; Physical, Ghost; 15ft. Deals 5d12 + Attack modifier damage, but can only be used if the target has a held item."
"Rage Fist, 10 PP; Physical, Ghost; Melee. Deals 2d10 + Attack modifier damage. Each time the user takes damage, the attack gains an additional damage die."
"Shadow Ball, 15 PP; Special, Ghost; 20ft. Deals 3d12 + Special Attack modifier damage, and on hit, roll a d10. On a 9-10, reduces the target's Special Defense by 1 stage."
"Shadow Bone, 10 PP; Physical, Ghost; 10ft. Deals 4d10 + Attack modifier damage, and on hit, roll a d10. On a 9-10, reduces the target's Defense by 1 stage."
"Shadow Claw, 15 PP; Physical, Ghost; Melee. Deals 3d12 + Attack modifier damage, and crits on a 19-20."
"Shadow Force, 10 PP; Physical, Ghost; Melee. On first using this move, the user becomes invisible and becomes semi-invulnerable to damage. On the next turn, the user can move up to double its movement speeds and make the attack against a target it moves to. Deals 5d12 + Attack modifier damage, ignoring and removing protection moves from the target. If the target has made it so that an attack made against it will have disadvantage, this attack has advantage instead."
"Shadow Punch, 10 PP; Physical, Ghost; Melee. Automatically hits. Deals 2d12 + Attack modifier damage."
"Shadow Sneak, 25 PP; Physical, Ghost; 15ft. Deals 1d12 + Attack modifier damage, and the attack has priority."
"Sinister Arrow Raid; Physical, Ghost; 50ft. Decidueye's Z-Move, using Spirit Shackle. Deals 8d10 + Attack or Special Attack modifier damage."
"Soul Stealing 7-Star Strike; Physical, Ghost; Melee. Marshadow's Z-Move, using Spectral Thief. Deals 8d12 + Attack modifier damage."
"Spectral Thief, 10 PP; Physical, Ghost; Melee. Deals 4d10 + Attack modifier damage, and on hit, steals all of the target's positive stat changes, reducing them to +0. Also bypasses substitutes."
"Spirit Shackle, 10 PP; Physical, Ghost; 150ft. Make a separate attack on each target in a straight 20ft line centered on the target. Deals 3d12 + Attack modifier damage, and on hit, the target cannot move or be switched out until the end of its next turn."
"Spite, 10 PP; Status, Ghost; 30ft. Make an attack roll using Special Attack. On hit, roll a 1d4+1, reducing the PP of the target's last used move by that amount."
"Trick-or-Treat, 20 PP; Status, Ghost; 30ft. Adds Ghost to the target's typing, even if it already has two typings."
"Assurance, 10 PP; Physical, Dark; Melee. Deals 2d10 + Attack modifier damage. If the target has already taken damage this round, deals 3d10 + Attack modifier damage instead."
"Baddy Bad, 3 PP; Special, Dark; 15ft. Eevee only. Deals 4d10 + Special Attack modifier damage, and creates a reflect around the user."
"Beat Up, 10 PP; Physical, Dark; Melee. The user makes a number of attacks equal to the number of allies in its trainer's party. Deals 1d6 + Attack modifier damage."
"Bite, 25 PP; Physical, Dark; Melee. Deals 2d10 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target flinches."
"Blackhole Eclipse ; Physical or Special, Dark; 30ft. Dark type Z-Move. Deals 8d12 + Attack or Special Attack modifier damage."
"Brutal Swing, 20 PP; Physical, Dark; 10ft radius. Make a separate attack on each target. Deals 2d10 + Attack modifier damage."
"Ceaseless Edge, 15 PP; Physical, Dark; Melee. Deals 3d12 + Attack modifier damage, and sets up a layer of spikes centered on the target. The user is unaffected by these spikes, and the move crits on a 19-20."
"Comeuppance, 3 PP; Physical, Dark; Melee. As a reaction against taking damage, deal double the damage dealt to the user back to the target."
"Crunch, 15 PP; Physical, Dark; Melee. Deals 3d12 + Attack modifier damage, and on hit, roll a d10. On a 9-10, reduce the target's Defense by 1 stage."
"Dark Pulse, 15 PP; Special, Dark; 20ft line. Make a separate attack on each target. Deals 3d12 + Special Attack modifier damage, and on hit, roll a d10. On a 9-10, the target flinches."
"Dark Void, 5 PP; Status, Dark; 15ft radius. Make an attack roll using Special Attack on each target. On hit, a target falls asleep."
"Darkest Lariat, 10 PP; Physical, Dark; 10ft radius. Make a separate attack on each target. Deals 3d12 + Attack modifier damage, and it ignores boosts to the target's Defense and effects that would have disadvantage be imposed on the user."
"Embargo, 15 PP; Status, Dark; 30ft. Make an attack roll using Attack. On hit, the target becomes unable to benefit from any held items, and a trainer cannot use items on that Pokémon. This effect ends when the Pokémon is switched out."
"Fake Tears, 20 PP; Status, Dark; 15ft. Make an attack roll using Special Attack. On hit, reduces the target's Special Defense by 2 stages."
"False Surrender, 5 PP; Physical, Dark; Melee. Automatically hits. Deals 3d12 + Attack modifier damage."
"Feint Attack, 10 PP; Physical, Dark; Melee. Automatically hits. Deals 2d12 + Attack modifier damage."
"Fiery Wrath, 10 PP; Special, Dark; 15ft cone. Make a separate attack on each target. Deals 4d10 + Special Attack modifier damage, and on hit, roll a d10. On a 9-10, the target flinches."
"Flatter, 15 PP; Status, Dark; 15ft. Make an attack roll using Special Attack. Increases the target's Special Attack by 1 stage, and confuses it."
"Fling, 10 PP; Physical, Dark; 30ft. Deals damage with additional effects depending on the user's held item. The user expends the held item and it must be holding an item to be able to use this move."
"Foul Play, 15 PP; Physical, Dark; Melee. Deals Xd10 + Attack modifier damage, where X is equal to the target's Attack modifier."
"G-Max One Blow; Physical or Special, Dark; 50ft. Single Strike Urshifu's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and it ignores moves like protect."
"G-Max Snooze; Physical or Special, Dark; 50ft. Grimmsnarl's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and the target becomes drowsy as if by yawn."
"Hone Claws, 5 PP; Status, Dark; Self. Raises the user's Attack by 1 stage, and its next attack has advantage."
"Hyperspace Fury, 3 PP; Physical, Dark; 30ft. Automatically hits. Deals 5d10 + Attack modifier damage and reduces the target's Defense by 1 stage, and it ignores moves like Protect."
"Jaw Lock, 10 PP; Physical, Dark; Melee. Deals 3d12 + Attack modifier damage, and prevents both the user and target from moving or switching out for 3 turns."
"Knock Off, 20 PP; Physical, Dark; Melee. Deals 2d12 + Attack modifier damage and removes the target's held item. If the target has a held item, it deals 3d12 + Attack modifier damage."
"Kowtow Cleave, 10 PP; Physical, Dark; Melee. Automatically hits. Deals 4d10 + Attack modifier damage."
"Lash Out, 5 PP; Physical, Dark; Melee. Deals 3d10 + Attack modifier damage. If the user has had its stats lowered during the round, it deals 6d10 + Attack modifier damage instead."
"Malicious Moonsault; Physical, Dark; 30ft. Incineroar's Z-Move, using Darkest Lariat. The user moves adjacent to the target before making the attack roll. Deals 8d10 + Attack or Special Attack modifier damage. If the target has an effect that would impose disadvantage on an attack, this attack deals 12d10 + Attack modifier damage instead."
"Max Darkness; Physical or Special, Dark; 50ft. Dark type max move. Deals 6d10 + Attack or Special Attack modifier damage, and lowers the Special Defense of the target and all enemies within a 15ft radius of the target by 1 stage."
"Memento, 1 PP; Status, Dark; 30ft. The user faints, and the target has its Attack, Defense, Special Attack, Special Defense, and Speed by 3 stages."
"Nasty Plot, 10 PP; Status, Dark; Self. Raises the user's Special Attack by 2 stages."
"Night Daze, 5 PP; Special, Dark; 15ft radius. Make a separate attack on each target. Deals 3d10 + Special Attack modifier damage, and on hit, roll a d10. On a 7-10, the target has disadvantage on its next attack."
"Night Slash, 15 PP; Physical, Dark; Melee. Deals 3d12 + Attack modifier damage, and it crits on a 19-20."
"Obstruct, 3 PP; Status, Dark; Self. Uses a reaction to block an attack or move completely when hit. If the attack would have made direct contact, the attacker's Defense is reduced by 2 stages. This only blocks the move that Obstruct is used on."
"Parting Shot, 20 PP; Status, Dark; 15ft. Make an attack roll using Attack. On hit, the target's Attack and Special Attack are reduced by 1 stage, and the user switches out or moves 30 feet away."
"Payback, 10 PP; Physical, Dark; Melee. Deals 2d12 + Attack modifier. If the user moves after the target, it deals 4d12 + Attack modifier damage instead."
"Power Trip, 10 PP; Physical, Dark; Melee. Deals 1d10 + Attack modifier damage. The attack gains an additional damage die for each increased stat stage the user has."
"Punishment, 5 PP; Physical, Dark; Melee. Deals 2d10 + Attack modifier damage. The attack gains an additional damage die for each increased stat stage the target has."
"Pursuit, 20 PP; Physical, Dark; 15ft. Deals 2d10 + Attack modifier damage on hit. Can be used as a reaction against a target moving away from the user or being switched out while adjacent to the user, dealing 4d10 + Attack modifier damage instead."
"Quash, 15 PP; Status, Dark; 10ft. Forces the target to act at the end of the turn."
"Ruination, 10 PP; Special, Dark; 30ft. The user reduces the target's HP by 50% of its current HP."
"Snarl, 15 PP; Special, Dark; 10ft radius. Make a separate attack on each target. Deals 2d12 + Special Attack modifier damage, and reduces a target's Special Attack by 1 stage."
"Snatch, 5 PP; Status, Dark; Melee. Make an attack roll using Attack, and on hit, steals the target's positive stat boosts."
"Sucker Punch, 5 PP; Physical, Dark; Melee. Deals 1d10 + Attack modifier damage, and on hit, the user can move a number of feet equal to its walking speed without provoking attacks of opportunity. Until the end of the user's next turn, if the target moves, the user can move adjacent to the target and automatically hit to deal 3d10 + Attack modifier damage."
"Switcheroo, 10 PP; Status, Dark; 30ft. Swaps the held items of the target and user. If both targets don't have items, it simply transfers whatever one item is in play from either the user to the target or from the target to the user."
"Taunt, 20 PP; Status, Dark; 30ft. Make an attack roll using Attack. On hit, the target is prevented from using status moves for 3 turns."
"Thief, 25 PP; Physical, Dark; Melee. Deals 3d10 + Attack modifier damage and steals the target's held item."
"Throat Chop, 15 PP; Physical, Dark; Melee. Deals 3d12 + Attack modifier damage, and the target can't use sound-based moves for 2 turns."
"Topsy-Turvy, 15 PP; Status, Dark; 15ft. Make an attack roll using attack. Makes positive stat changes and negative stat changes positive on the target."
"Torment, 20 PP; Status, Dark; 30ft. Make an attack roll using Attack. On hit, the target is prevented from using the same move twice in a row for 3 turns."
"Wicked Blow, 3 PP; Physical, Dark; Melee. Automatically crits. Deals 3d12 + Attack modifier damage."
"Breaking Swipe, 15 PP; Physical, Dragon; 10ft cone. Make a separate attack on each target. Deals 2d10 + Attack modifier damage, and reduces target's Attack by 1 stage."
"Clanging Scales, 5 PP; Special, Dragon; 15ft radius. Make a separate attack on each target. Deals 5d10 + Special Attack modifier damage, and reduces the user's Defense by 1 stage."
"Clangorous Soul, 3 PP; Status, Dragon; Self. User takes damage equal to 1/3 of its max HP. Increases the user's Attack, Defense, Special Attack, Special Defense and Speed by 1 stage."
"Clangorous Soublaze; Special, Dragon; 25ft radius. Kommo-o's Z-Move, using Clanging Scales. Make an attack on each target. Deals 8d10 + Special Attack modifier damage. Raises the user's Attack, Defense, Special Attack, Special Defense and Speed by 1 stage."
"Core Enforcer, 10 PP; Special, Dragon; 50ft. Deals 4d10 + Special Attack modifier damage, and the target's ability is suppressed for the rest of battle."
"Devastating Drake; Physical or Special, Dragon; 30ft. Dragon type Z-Move. Deals 8d12 + Attack or Special Attack modifier damage."
"Draco Meteor, 5 PP; Special, Dragon; 25ft radius. Deals 5d12 + Special Attack modifier damage and decreases the user's Special Attack by 2 stages."
"Dragon Breath, 20 PP; Special, Dragon; 15ft cone. Make a separate attack on each target. Deals 3d12 + Special Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is paralyzed."
"Dragon Cheer, 5 PP; Status, Dragon; 20ft radius. Increases the user and all allies' critical hit range by +1, or +2 if the ally is a Dragon type. This cannot stack."
"Dragon Claw, 15 PP; Physical, Dragon; Melee. Deals 3d10 + Attack modifier damage."
"Dragon Dance, 15 PP; Status, Dragon; Self. Increases the user's Attack and Speed by 1 stage."
"Dragon Darts, 10 PP; Physical, Dragon; 30ft. Make two separate attacks. Deals 2d10 + Attack modifier damage on hit."
"Dragon Energy, 5 PP; Special, Dragon; 30ft line. Make a separate attack on each target. Deals 5d12 + Special Attack modifier damage if user is at full HP, 3d10 + Special Attack modifier damage if user is above half HP, or 1d12 + Special Attack modifier damage if the user is below half HP."
"Dragon Hammer, 15 PP; Physical, Dragon; Melee. Deals 4d10 + Attack modifier damage."
"Dragon Pulse, 10 PP; Special, Dragon; 20ft line. Make a separate attack on each target. Deals 4d10 + Special Attack modifier damage."
"Dragon Rage, 3 PP; Special, Dragon; 10ft. Deals exactly 40 damage to the target."
"Dragon Rush, 10 PP; Physical, Dragon; 20ft. The user moves adjacent to the target before making the attack roll. Deals 5d10 + Attack modifier damage, and on hit, roll a d10. On a 9-10, target flinches."
"Dragon Tail, 10 PP; Physical, Dragon; 10ft radius. Make a separate attack on each target. Deals 3d10 + Attack modifier, and on hit, the target is switched out or moved up to 20 feet away from the user, but only if the user has moved after the target."
"Dual Chop, 15 PP; Physical, Dragon; Melee. Make two attacks. Deals 2d10 + Attack modifier damage on hit."
"Dynamax Cannon, 5 PP; Special, Dragon; 50ft. Deals 4d12 + Special Attack modifier damage, or 8d12 + Special Attack modifier damage if the target is Dynamaxed or Gigantamaxed."
"Eternabeam, 5 PP; Special, Dragon; 30ft line. Make a separate attack on each target. Deals 6d10 + Special Attack modifier damage, and the user must take its next turn to recharge."
"Fickle Beam, 5 PP; Special, Dragon; 25ft line. Make a separate attack on each target. Deals 4d10 + Special Attack modifier damage, and on hit, roll a d10. On a 8-10, this attack deals 8d10 + Special Attack modifier damage instead."
"G-Max Depletion; Physical or Special, Dragon; 50ft. Duraludon's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and reduces the PP of the target's last used move by 5."
"Glaive Rush, 5 PP; Physical, Dragon; 20ft. The user moves adjacent to the target before making the attack roll. Deals 7d12 + Attack modifier damage. Until the start of the user's next turn, it takes double damage from attacks, and attacks can't miss."
"Max Wyrmwind; Physical or Special, Dragon; 50ft. Dragon type max move. Deals 6d10 + Attack or Special Attack modifier damage, and lowers the Attack of the target and all enemies within a 15ft radius of the target by 1 stage."
"Order Up, 10 PP; Physical, Dragon; 15ft. Deals 3d12 + Attack modifier damage, and if the user has a Tatsugiri in its mouth, increases its Attack, Defense or Speed by 1 stage depending on the type of Tatsugiri."
"Outrage, 10 PP; Physical, Dragon; Melee. Roll a 1d2+1, being forced into using Outrage that many rounds in a row. Deals 5d12 + Attack modifier damage, and when this period of being forced to use this move ends, the user is confused."
"Roar of Time, 5 PP; Special, Dragon; 25ft cone. Make a separate attack on each target. Deals 6d10 + Special Attack modifier damage, and the user must take the next turn to recharge."
"Scale Shot, 15 PP; Physical, Dragon; 15ft. Roll a d4+1, making a number of attacks equal to the roll. Deals 1d6 + Attack modifier damage, and on any hit, the user's Speed is increased by 1 stage, and the user's Defense is decreased by 1 stage."
"Spacial Rend, 5 PP; Special, Dragon; 30ft. Deals 5d12 + Special Attack modifier damage, and it crits on a 19-20."
"Twister, 5 PP; Special, Dragon; 30ft. Summons a swirling twister of draconic energy, and when used, the target takes 1d12 + Special Attack modifier damage. The twister lasts 1d4+1 turns, and the user of the move can move it up to 30 feet each turn without need for an action. When the twister enters a target's space, you make an attack roll against it, and on hit, it takes damage. This twister can hit multiple targets in a turn, but once an individual is hit, it cannot be hit by the twister again until the next turn."
"Attack Order, 15 PP; Physical, Bug; 30ft. Deals 4d12 + Attack modifier damage and crits on a 19-20."
"Bug Bite, 20 PP; Physical, Bug; Melee. Deals 2d12 + Attack modifier damage, and if the target is holding a berry, the user steals and eats it."
"Bug Buzz, 10 PP; Special, Bug; 15ft cone. Make a separate attack on each target. Deals 4d10 + Special Attack modifier damage, and on hit, roll a d10. On a 10, reduce the target's Special Defense by 1 stage."
"Defend Order, 10 PP; Status, Bug; Self. Increases the user's Defense and Special Defense by 1 stage."
"Fell Stinger, 20 PP; Physical, Bug; Melee. Deals 2d12 + Attack modifier damage. If the attack knocks out or kills the target, increases the user's Attack by 3 stages."
"First Impression, 10 PP; Physical, Bug; Melee. Deals 4d10 + Attack modifier damage. Can only be used on the first turn of a battle if the Pokémon is active, or on the first turn the Pokémon is swapped into battle. This move has priority."
"Fury Cutter, 20 PP; Physical, Bug; Melee. Deals 1d10 + Attack modifier damage. With each consecutive, successful attack, the damage gains an additional die. If the user misses an attack or uses a different move, the additional damage dice reset."
"G-Max Befuddle; Physical or Special, Bug; 50ft. Butterfree's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and the target becomes confused."
"Heal Order, 1 PP; Status, Bug; Self. Restores HP equal to half of the user's max HP."
"Infestation, 20 PP; Special, Bug; 15ft. Deals 1d10 + Special Attack modifier damage, and the target is infested for 5 turns. At the end of each turn, the target takes 1dX damage, where X is dependent on the target's HP class, and the target has its speed halved and cannot be switched out."
"Leech Life, 5 PP; Physical, Bug; Melee. Deals 3d12 + Attack modifier damage and restores HP to the user equal to half the damage dealt."
"Lunge, 15 PP; Physical, Bug; 25ft. The user moves adjacent to the target before making the attack roll. Deals 3d12 + Attack modifier damage, and on hit, reduces the target's Attack by 1 stage."
"Max Flutterby; Physical or Special, Bug; 50ft. Bug type max move. Deals 6d10 + Attack or Special Attack modifier damage, and lowers the Special Attack of the target and all enemies within a 15ft radius of the target by 1 stage."
"Megahorn, 10 PP; Physical, Bug; Melee. Deals 5d12 + Attack modifier damage."
"Pin Missile, 15 PP; Physical, Bug; 15ft. Roll a d4+1, making a number of attacks equal to the roll. Deals 1d6 + Attack modifier damage."
"Pollen Puff, 3 PP; Special, Bug; 30ft. Can target a foe or an ally, and if the target is an ally, the user automatically hits. Deals 4d12 + Special Attack modifier damage to a foe, or heals 4d12 + Special Attack modifier HP to an ally."
"Pounce, 20 PP; Physical, Bug; 20ft. The user moves adjacent to the target before making the attack roll. Deals 2d12 + Attack modifier damage and reduces the target's Speed by 1 stage."
"Powder, 20 PP; Status, Bug; 30ft. Make an attack roll using Special Attack. On hit, covers the target in powder, and the next Fire type move the target uses fails, exploding the powder and dealing damage equal to 25% of the target's max HP. The powder dissipates after 3 turns."
"Quiver Dance, 20 PP; Status, Bug; Self. Increases the user's Special Attack, Special Defense and Speed by 1 stage."
"Rage Powder, 20 PP; Status, Bug; 30ft radius. Make a separate attack roll using Special Attack on each target. On hit, targets must move toward and attack the target during the round, and this attack has priority."
"Savage Spin-Out; Physical or Special, Bug; 30ft. Bug type Z-Move. Deals 8d12 + Attack or Special Attack modifier damage."
"Signal Beam, 15 PP; Special, Bug; 20ft line. Make a separate attack on each target. Deals 3d12 + Special Attack modifier damage, and on hit, roll a d10. On a 10, the target is confused."
"Silk Trap, 3 PP; Status, Bug; Self. Uses a reaction to block an attack or move completely when hit. If the attack would have made direct contact, the attacker's Speed is reduced by 1 stage. This only blocks the move that Silk Trap is used on."
"Silver Wind, 5 PP; Special, Bug; 15ft cone. Make a separate attack on each target. Deals 3d12 + Special Attack modifier damage, and on hit, roll a d10. On a 10, increases the user's Attack, Defense, Special Attack, Special Defense, and Speed by 1 stage."
"Skitter Smack, 10 PP; Physical, Bug; Melee. The user can move up to half of its movement speed before making the attack. Deals 3d10 + Attack modifier damage and reduces the target's Special Attack by 1 stage."
"Spider Web, 10 PP; Status, Bug; 30ft radius. Sets up a layer of thick webbing in the area. Targets in the area have their movement halved while grounded, and individuals in the web cannot be switched out."
"Steamroller, 20 PP; Physical, Bug; Melee. Deals 3d12 + Attack modifier damage. If the target has an effect that would impose disadvantage on the attack, this attack ignores that effect and automatically hits instead."
"Sticky Web, 10 PP; Status, Bug; 30ft radius. Sets up a layer of sticky webs. Each time an individual moves into the webbing, or switches into the webbing, or is in the webbing when it is first set up, their Speed is decreased by 1 stage. While in the webbing, targets have their movement speed halved."
"String Shot, 30 PP; Status, Bug; 30ft. Make an attack roll using Attack, and on hit, reduces the target's Speed by 1 stage and the target's movement speeds by 10 feet."
"Struggle Bug, 20 PP; Special, Bug; 10ft radius. Make a separate attack on each target. Deals 2d10 + Special Attack modifier damage and decreases their Special Attack by 1 stage."
"Tail Glow, 20 PP; Status, Bug; Self. Increases the user's Special Attack by 3 stages."
"Twineedle, 20 PP; Physical, Bug; Melee. Make two attacks. Deals 1d10 + Attack modifier damage, and on hit, roll a d10. On a 9-10, the target is poisoned."
"U-Turn, 20 PP; Physical, Bug; Melee. Deals 2d12 + Attack modifier damage, and on hit, the user switches out, or moves 30 feet without taking opportunity attacks."
"X-Scissor, 15 PP; Physical, Bug; Melee. Make a separate attack on each target in a 15ft wide X-shape centered on the target. Deals 4d10 + Attack modifier damage, and it crits on a 19-20."
"Acid, 30 PP; Special, Poison; 20ft. Deals 1d12 + Special Attack modifier damage. On hit, roll a d10. On a 10, reduce the target's Defense by 1 stage."
"Acid Armor, 25 PP; Status, Poison; Self. Increases the user's Defense by 2 stages."
"Acid Downpour; Physical or Special, Poison; 30ft. Poison type Z-Move. Deals 8d12 + Attack or Special Attack modifier damage."
"Acid Spray, 20 PP; Special, Poison; 15ft cone. Make a separate attack on each target. Deals 2d12 + Special Attack modifier damage, and on hit, reduces the target's Special Defense by 2 stages."
"Baneful Bunker, 3 PP; Status, Poison; Self. Uses a reaction to block an attack or move completely when hit. If the attack would have made direct contact, the attacker is poisoned. This only blocks the move that Baneful Bunker is used on."
"Barb Barrage, 10 PP; Physical, Poison; Melee. Deals 3d10 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is poisoned. Deals 6d10 + Attack modifier damage instead if the target is afflicted with a status condition."
"Belch, 10 PP; Special, Poison; 15ft cone. Make a separate attack on each target. Deals 5d12 + Special Attack modifier damage, but the move fails if the user has not eaten a berry during the battle."
"Clear Smog, 15 PP; Special, Poison; 15ft cone. Make a separate attack on each target. Deals 2d12 + Special Attack modifier damage and eliminates all stat changes of the target."
"Coil, 5 PP; Status, Poison; Self. Increases the user's Attack and Defense by 1 stage, and its next attack has advantage."
"Corrosive Gas, 30 PP; Status, Poison; 15ft. Make an attack roll using Special Attack, and on hit, removes the target's held items for the rest of battle."
"Cross Poison, 20 PP; Physical, Poison; Melee. Deals 3d12 + Attack modifier damage. On hit, roll a d10. On a 10, the target is poisoned, and it crits on a 19-20."
"Dire Claw, 15 PP; Physical, Poison; Melee. Deals 3d12 + Attack modifier damage, and on hit, roll a d10. On a 6-10, roll a d4. On a 1, target is paralyzed, on a 2, target is poisoned, on a 3, target is badly poisoned, on a 4, target is put to sleep. The move crits on a 19-20."
"G-Max Malodor; Physical or Special, Poison; 50ft. Garbodor's Gigantamax move. Deals 6d10 + Attack or Special Attack modifier damage and the target becomes badly poisoned."
"Gastro Acid, 10 PP; Status, Poison; 15ft cone. make a separate attack using Special Attack on all targets. On hit, the target's ability is suppressed for the rest of battle."
"Gunk Shot, 5 PP; Physical, Poison; 15ft cone. Make a separate attack on each target. Deals 5d12 + Attack modifier, and on hit, roll d10. On an 8-10, the target is poisoned."
"Malignant Chain, 5 PP; Special, Poison; 20ft. Deals 4d12 + Special Attack modifier damage, and on hit, roll a d20. On evens, the target is badly poisoned."
"Max Ooze; Physical or Special, Poison; 50ft. Poison type max move. Deals 6d10 + Attack or Special Attack modifier damage, and increases the Special Attack of the user and all allies within a 15ft radius of the user by 1 stage."
"Mortal Spin, 10 PP; Physical, Poison; 10ft radius. Make a separate attack on each target. Deals 2d10 + Attack modifier damage and clears all binding moves and Leech Seed from the user, and field affects like Stealth Rock and Spikes within 10 feet of the user. On hit, targets are poisoned."
"Poison Fang, 15 PP; Physical, Poison; Melee. Deals 3d10 + Attack modifier damage, and on hit, roll a 2d10. On a 10, on the first die, the target is badly poisoned. On a 10, on the second die, the target flinches."
"Poison Gas, 30 PP; Status, Poison; 25ft radius. Make a separate attack roll using Special Attack on each target. On hit, target is poisoned, and the cloud of gas remains for 1d4+1 turns, and each time an individual who is not poisoned or doesn't have a status affliction ends their turn within the cloud, you can repeat the attack at the end of each of their turns until the target is poisoned."
"Poison Jab, 20 PP; Physical, Poison; Melee. Deals 3d10 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is poisoned."
"Poison Powder, 30 PP; Status, Poison; 30ft. Make an attack roll using Special Attack. On hit, the target is poisoned."
"Poison Sting, 35 PP; Physical, Poison; 10ft. Deals 1d10 + Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is poisoned."
"Poison Tail, 20 PP; Physical, Poison; 10ft radius. Make a separate attack on each target. deals 2d10 + Attack modifier damage, and on hit, roll a d10. On a 10, the target is poisoned, and it crits on a 19-20."
"Purify, 1 PP; Status, Poison; Self. Cures the user of a status condition and restores HP equal to half of the user's max HP. Fails if the user doesn't have a status condition."
"Shell Side Arm, 10 PP; Special, Poison; 50ft. Deals 4d10 + Special Attack modifier damage. Targets the foe's Defense stat or Special Defense stat, whichever is lower."
"Sludge, 20 PP; Special, Poison; 30ft. Deals 2d12 + Special Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is poisoned."
"Sludge Bomb, 10 PP; Special, Poison; 30ft. Deals 3d12 + Special Attack modifier damage, and on hit, roll a d10. On an 8-10, the target is poisoned."
"Sludge Wave, 10 PP; Special, Poison; 15ft cone. Make a separate attack on each target. Deals 4d10 + Special Attack modifier damage, and on hit, roll a d10. On a 10, the target is poisoned."
"Smog, 20 PP; Special, Poison; 10ft radius. Make a separate attack on each target. Deals 1d10 + Special Attack modifier damage, and on hit, roll a d10. On a 7-10, the target is poisoned."
"Toxic, 10 PP; Status, Poison; 30ft. Make an attack roll using Special Attack, and on hit, the target is badly poisoned."
"Toxic Spikes, 10 PP; Status, Poison; 30ft radius. Sets up a layer of poisoned spikes in the area. An individual that isn't a Flying type, Poison type, or Steel type takes 1d10 damage at the end of each turn while in the poisoned spikes. This increases to 1d12 damage with two layers of spikes, and whenever a target steps onto the field, the user makes an attack roll using Special Attack. On hit, the target is badly poisoned, and the field of spikes is difficult terrain. The user is unaffected by these poisoned spikes."
"Poison Thread, 20 PP; Status, Poison; 30ft. Make an attack roll using Attack. On hit, the target is poisoned, and its Speed is reduced by 1 stage."
"Venom Drench, 20 PP; Status, Poison; 30ft. Make an attack roll using Special Attack. On hit, reduce the Attack, Special Attack, and Speed of the target by 1 stage. The target must be poisoned."
